id,a,b,c,t
2067,-2.468706055,-9.956979072,0.134493031,1
2068,1.03058653,-10.22764554,1.802892636,1
2069,0.941296026,-9.604370515,0.152058787,0
2070,-19.5523697,-10.42487523,-2.090355235,1
2071,-1.109352761,-2.381483415,0.043983736,0
2072,-4.657212158,3.592617326,-0.008846584,0
2073,-5.918266667,-0.760960148,0.163877885,0
2074,8.137800074,0.488626662,0.268945379,0
2075,0.317124509,0.002958673,-0.618202071,0
2076,1.766475871,-5.587897606,0.784655251,0
2077,4.433773902,-2.5662353,0.400254423,0
2078,0.569719019,2.893930409,0.135788755,0
2079,-18.3461754,2.885694517,0.113500077,1
2080,-2.276394404,7.913576913,-0.658564166,1
2081,0.181275246,-0.214719288,-0.617243851,0
2082,-7.743136361,4.164614575,0.152860245,0
2083,-9.17534623,2.06164867,-0.375662526,0
2084,10.46391599,21.61133197,1.550626811,1
2085,-5.487527062,-4.045771175,-0.062769859,0
2086,12.77733277,-5.143975534,0.777574548,1
2087,7.468000681,0.778001638,0.243794265,0
2088,-0.467466754,-11.40492544,0.165423953,1
2089,15.14101301,-20.19322857,2.026779206,1
2090,2.950094813,-5.137451721,-0.480206783,0
2091,3.156567408,0.619991287,1.900784349,1
2092,-2.109418115,1.037816671,0.642081033,0
2093,2.290326434,-18.34854769,0.682085952,1
2094,0.199197411,14.54337389,1.51622063,1
2095,18.35361197,1.707190354,-1.710135866,1
2096,15.08274326,-17.94979023,-0.139827882,1
2097,-18.54353722,12.1968326,0.118563282,1
2098,7.860108843,-5.446505651,0.71285069,0
2099,3.699139765,3.359046596,0.766701556,0
2100,6.87480089,-3.57288548,-0.226256727,0
2101,0.467528984,-4.404421226,-0.451826252,0
2102,-8.36988859,6.663665498,-0.233697195,0
2103,1.376754154,-2.586321974,-0.844190819,0
2104,-3.445538217,7.270952848,-0.500301714,0
2105,-20.04768896,-6.273895199,-1.957700953,1
2106,2.01486332,5.523946265,0.581913665,0
2107,-2.381303017,-13.65065355,-0.286844386,1
2108,6.403171624,-2.219563814,-0.553764209,0
2109,0.184441291,-11.4912687,-0.342315591,0
2110,4.136337294,-4.798694631,0.005958188,0
2111,-2.282073137,-3.940307862,-0.16912307,0
2112,-1.936800005,2.875913376,0.468564438,0
2113,21.73466482,-8.115000244,1.620278296,1
2114,18.07007445,-16.91064338,0.998542375,1
2115,21.23940437,-18.44495583,2.176729933,1
2116,-5.343489288,-10.08672117,1.324921503,1
2117,18.50191367,-7.916535253,1.884823761,1
2118,-13.27593483,19.50324993,2.062919463,1
2119,2.365551046,1.011453039,0.067659315,0
2120,-21.82147989,-3.569287011,1.367541533,1
2121,-3.918559004,-3.8616251,0.961222356,1
2122,-4.951558511,-4.778342505,0.737878013,0
2123,3.874545694,-6.81203155,0.603637294,0
2124,7.76907293,1.531233664,-0.103885757,0
2125,5.727654137,0.10202647,0.519444489,0
2126,1.950532455,-6.885199546,0.231424814,0
2127,-0.049740669,5.271968534,-0.543818198,0
2128,-6.199199871,-9.879540228,-0.391017019,1
2129,-11.84654385,11.13282672,0.528702341,1
2130,6.834134635,1.812031954,0.50345477,0
2131,-21.79652021,-6.859443782,1.567407321,1
2132,4.185132552,-6.567328168,0.173793772,0
2133,-14.58967411,12.052321,0.276101836,1
2134,-3.598134649,-3.088954148,-0.730557872,0
2135,8.160066673,-9.86997036,-2.117752866,1
2136,6.697096357,-4.95052054,0.123707467,0
2137,7.715049826,1.021239621,-0.511107888,0
2138,7.403471942,-7.96578296,-0.262383387,0
2139,19.22003595,12.71628827,0.419793108,1
2140,5.321535528,-0.896083659,0.200306434,0
2141,-1.601605122,-1.280116847,-0.734662739,0
2142,-9.139548276,-3.480227091,-1.818754536,1
2143,9.677756367,18.40188166,-1.391813153,1
2144,6.957128745,2.399437913,0.783835824,1
2145,-1.411341877,2.464415514,-0.044550418,0
2146,7.389173864,-0.183752332,-0.194389463,0
2147,3.341137984,-12.15886717,-0.007500464,1
2148,-0.030813391,6.529158467,0.084095946,0
2149,9.775690906,-19.16988395,-1.998729677,1
2150,3.144179285,-2.60008318,-0.002629734,0
2151,1.724523292,-10.94451275,0.020566329,1
2152,-16.43829251,20.88437281,1.778385526,1
2153,7.926228687,2.366018601,0.126114683,0
2154,-3.721247278,8.134520847,0.37370286,0
2155,-7.971797914,3.144151639,-0.621389015,1
2156,17.95031667,3.305531903,1.818064809,1
2157,-5.034354309,5.323523256,-0.335850087,0
2158,-18.90888616,-15.2921195,0.79165684,1
2159,6.222333433,-4.962863693,-0.071687283,0
2160,-1.006190019,7.95076181,-0.781759648,0
2161,-14.70006478,-20.38747202,-0.2465501,1
2162,-5.009951235,11.29256981,0.564657321,1
2163,1.352608609,20.06287492,0.886932806,1
2164,-14.37461866,1.190519721,-0.565589151,1
2165,1.059806127,10.85206637,-0.437041114,1
2166,-4.770496622,13.43146263,-2.195419205,1
2167,1.613064945,5.689703062,0.317128953,0
2168,14.62437517,13.36663722,1.505199709,1
2169,18.72849758,-15.28812431,-1.038355461,1
2170,-10.19537012,21.73070896,0.562848423,1
2171,2.888144316,9.493455602,-0.610487636,1
2172,8.029336165,-3.896540213,-0.219044679,0
2173,13.00478951,-21.440323,-1.490756494,1
2174,3.543974458,-0.41381082,-0.732043705,0
2175,-3.913496821,12.95732291,1.862074272,1
2176,18.76206797,-20.72032952,-1.323437818,1
2177,4.307316907,9.770050638,-1.639537998,1
2178,17.03774063,8.916353337,-0.271784654,1
2179,4.951858854,-3.694564496,-0.652147811,0
2180,17.41796427,-0.90414708,0.509003832,1
2181,11.11737418,4.154087554,0.097146265,1
2182,17.07078281,-17.82190893,2.147545826,1
2183,15.26706052,9.985418975,-1.616897326,1
2184,-5.955296016,-7.585385789,0.624979917,0
2185,-7.815082344,10.02873065,-1.108615251,1
2186,-0.421353363,-4.332850664,0.726047617,0
2187,6.034589647,-5.582669887,0.521821994,0
2188,-0.751902931,-7.484151432,0.03935967,0
2189,-0.864663045,-1.574813651,0.0016897,0
2190,3.66432067,-1.866314687,0.172534187,0
2191,15.46607978,5.748939241,0.822434138,1
2192,-19.09899994,20.18988619,-1.174412099,1
2193,-2.088121823,-1.660428511,-1.035727905,0
2194,8.284143007,-21.65294919,-1.722382908,1
2195,2.440133691,2.59501413,0.035347265,0
2196,10.87785675,2.159104101,-0.969329131,1
2197,8.089642092,20.75818476,1.158398631,1
2198,-17.01768358,7.437608684,1.409692348,1
2199,-9.732127136,12.5263126,-1.405180413,1
2200,6.736632652,18.81066867,1.804960819,1
2201,-5.760627347,6.407539602,-0.297680606,0
2202,7.4254225,2.263410465,-0.900429807,1
2203,-9.277802935,18.06770653,-2.084635356,1
2204,2.172102797,2.877447694,0.463109497,0
2205,-8.815244466,18.43016957,0.893539371,1
2206,3.562011065,-5.890606031,0.594419089,0
2207,-0.455204016,7.807393176,-0.473004584,0
2208,6.251248661,0.976878458,0.202672965,0
2209,15.29314971,8.83522603,0.422766225,1
2210,19.29090104,16.98679964,1.242619369,1
2211,-1.06305186,-1.557481832,1.175851368,1
2212,2.957381443,4.46734717,0.02645136,0
2213,-21.0529389,-20.26957384,0.293148808,1
2214,-6.918072625,-8.634445199,-0.200896411,1
2215,5.15482167,3.818074398,-0.248572369,0
2216,9.873340349,-21.98831207,-1.147210666,1
2217,-2.412026377,-1.32823213,-1.138828437,0
2218,7.987229449,-2.688231472,-0.337112408,0
2219,-4.858993871,1.93821605,0.911265178,1
2220,-4.307457607,-2.514463431,0.553543225,0
2221,-11.40739502,-14.28058673,-0.969332455,1
2222,6.920345467,0.491672177,0.853468861,1
2223,3.153785195,-1.166904688,0.598332899,0
2224,10.39613212,0.768196046,0.03567844,0
2225,5.066099964,-1.015682049,0.787375931,0
2226,1.77046319,5.320062894,1.196682852,1
2227,-0.014391466,-4.340484128,0.272584857,0
2228,-16.18878688,-8.538067658,-0.904391234,1
2229,-1.214330921,2.868282431,-0.80669279,0
2230,-16.14968898,3.59099442,-0.730621562,1
2231,-1.391826633,-2.177391066,-0.951233901,0
2232,0.058141237,11.74689185,0.084318405,1
2233,7.685737534,0.279449715,0.249483476,0
2234,20.89325755,-15.29942456,0.305758724,1
2235,21.4196359,0.779755502,0.605518303,1
2236,5.368768985,-0.801953171,1.543354802,1
2237,8.222199684,-9.130684967,1.220921724,1
2238,-10.84781837,-21.38167973,0.065387993,1
2239,9.439140894,0.607521263,0.054314575,0
2240,5.942999697,6.540579744,-0.24361731,0
2241,15.28384345,-1.286524062,1.471544629,1
2242,-14.21715558,-15.19477554,-1.292335148,1
2243,4.552786627,-1.309871561,-1.643158396,1
2244,-7.540807564,7.476369121,1.00116978,1
2245,-5.93151062,-5.61766666,0.162999772,0
2246,12.1201313,-3.416207575,2.177976197,1
2247,-5.264022228,0.062564146,-0.430042559,0
2248,9.382245352,-21.61316424,-2.104236297,1
2249,20.30677755,16.96162339,0.920405516,1
2250,18.08623033,-17.76549162,0.055105289,1
2251,-5.826951105,2.736410027,0.357689379,0
2252,0.7659203,-7.164730961,-0.021883812,0
2253,9.202274674,0.190683904,0.213135962,0
2254,-5.175507274,0.138891844,0.117150158,0
2255,-2.409899583,-18.56093017,-1.808750982,1
2256,-1.87253087,-21.23515087,-1.006958875,1
2257,-16.92944438,18.36875178,-0.196224965,1
2258,2.688799125,-1.341120921,-1.085364205,1
2259,-11.00743426,9.180652603,-0.685883874,1
2260,-2.554783436,-1.091898043,0.449171577,0
2261,-14.32809763,0.438957195,2.080884793,1
2262,3.323428227,-1.615191746,0.07653495,0
2263,-1.309039452,0.17387777,-1.358177205,1
2264,6.044034685,16.34571489,-1.096221646,1
2265,-0.205560205,-16.20894819,-1.30423784,1
2266,-5.460186049,-0.68692164,-0.362753413,0
2267,3.473842003,-5.916939274,0.223792302,0
2268,-1.716428759,4.668467621,-0.287027963,0
2269,20.03071375,9.670729317,-2.122594309,1
2270,-13.98570441,5.5774254,0.824666828,1
2271,-6.943866867,-7.106577664,-0.055420393,0
2272,-12.74855607,8.051842158,-0.357281907,1
2273,5.189263796,-1.773414876,-0.668123041,0
2274,-16.14684951,6.25296863,0.774854616,1
2275,-20.18538223,-12.24053975,1.854379156,1
2276,8.663448076,-2.563424196,-0.186319701,0
2277,1.920456758,-3.790476123,0.321293551,0
2278,6.177537087,7.671214389,0.471361247,0
2279,2.277364077,0.888898865,1.099103287,1
2280,-0.577318449,-1.34186057,-0.095929668,0
2281,-1.129037117,-5.024240622,1.073519134,1
2282,-10.93241735,6.892145893,1.147992628,1
2283,-6.552551472,-19.53717921,0.229808349,1
2284,-1.882790272,-5.106372696,0.344681606,0
2285,-15.70306853,-20.08470602,2.196135222,1
2286,18.80285938,5.482401637,0.521238522,1
2287,7.19989295,5.979921903,-0.150538661,0
2288,-9.545722749,3.417261851,0.052838255,0
2289,7.509801004,3.405575072,-0.627703377,1
2290,-0.117284106,4.232562715,0.997678307,1
2291,5.875685499,-7.45133267,-0.51097544,0
2292,4.322966413,-14.64397291,-1.3487993,1
2293,3.14194621,-2.368463324,-0.3480451,0
2294,1.619580798,6.685077047,0.683340648,0
2295,-10.1641792,0.274244119,0.137061702,0
2296,-5.842021661,1.717598287,0.254217314,0
2297,8.384006174,5.445331893,-0.400731066,0
2298,0.181960425,7.693695101,0.407414239,0
2299,-8.110371316,18.0989695,-0.96533598,1
2300,5.789877638,-6.184778262,-0.390919781,0
2301,8.462719828,14.84849389,0.342935765,1
2302,-5.483770826,-1.118329873,-0.196634183,0
2303,1.576840221,-4.136481098,1.687952346,1
2304,-0.783245217,0.900331735,0.302131223,0
2305,-5.669096033,-7.016888281,-0.176197058,0
2306,-20.5717854,-5.191563682,1.218019702,1
2307,2.33925618,-3.073142353,-0.646832776,0
2308,2.650255951,-1.068732288,1.028583326,1
2309,-10.55910343,-0.483846277,0.24200191,1
2310,0.940402692,-2.60219142,-0.400705542,0
2311,-7.963215439,2.877650701,0.517308979,0
2312,-5.499242026,-6.830932878,0.539328644,0
2313,1.952454625,-2.977419412,-0.898092576,0
2314,10.64245452,21.47972379,2.007827596,1
2315,-16.0360578,21.17490573,-2.104382797,1
2316,2.2725836,-7.424832326,-0.623949577,0
2317,-4.37750053,-1.284112171,-0.388142851,0
2318,5.686920872,6.81725487,0.833305126,1
2319,-9.398623935,3.982788036,-0.341687793,1
2320,-6.895250218,-3.737848183,-0.454472343,0
2321,4.873442733,-8.566967432,0.193996785,0
2322,-7.261426831,-1.249826067,-0.814125875,1
2323,-0.395970356,6.339860479,0.601607614,0
2324,16.61340263,-15.36135456,0.992092319,1
2325,-10.51869985,-4.925547201,0.110069206,0
2326,0.901559974,-4.013151187,0.458486367,0
2327,2.361341209,-1.469885093,-0.31844562,0
2328,-3.266818712,1.589562676,0.218618282,0
2329,6.012630411,-11.92642882,-1.353314024,1
2330,-5.816792454,-5.235092412,-0.373781226,0
2331,1.420092184,-0.438481024,0.029013199,0
2332,20.4110108,-8.172346111,0.316170103,1
2333,-10.50931465,-18.41015018,1.940898234,1
2334,-0.747033822,-6.959844394,-0.884155968,1
2335,4.805922316,-1.073271097,0.075366725,0
2336,-4.946333589,-7.478234796,-0.439857462,0
2337,-2.785272395,-7.435722506,0.886937011,0
2338,5.01285539,11.17654347,-1.52699833,1
2339,0.197380376,-2.336214226,0.453254844,0
2340,-9.202258755,9.552260746,-1.689294884,1
2341,4.883636285,5.933024211,0.650087636,0
2342,-3.400800975,-8.578471337,-0.072398378,0
2343,-7.581882893,0.085123036,-0.531628048,0
2344,-1.761902043,-2.389482225,-0.888589787,0
2345,-3.756637451,0.641654872,-0.577836263,0
2346,1.36357519,-19.35393483,-0.665973201,1
2347,2.654502442,9.458978169,-1.673618418,1
2348,10.08642514,19.45572203,-1.117822148,1
2349,1.305415678,5.100281907,-1.018636193,0
2350,-2.856047467,9.168025094,0.49059412,0
2351,-7.96348176,-1.129342541,0.473488686,0
2352,4.082389836,-7.671690691,0.120951771,0
2353,0.519055384,19.96088867,-0.308894508,1
2354,19.96815452,15.55639354,0.086172781,1
2355,-6.207646673,-2.699905612,0.651145957,0
2356,9.1222874,-7.085876155,1.017969024,1
2357,-2.96852546,-6.646029608,-0.690813954,1
2358,3.031033796,-5.435372741,0.240673672,0
2359,10.71958082,-3.887794114,0.218770318,0
2360,-7.220328264,1.061463419,-0.586579371,0
2361,-7.882374872,-5.316821398,-0.11091226,0
2362,12.418323,-0.207237454,0.042342223,1
2363,-2.644208192,-2.671667275,-0.976114572,0
2364,-2.391905405,-5.107260463,0.900880892,1
2365,-0.76542887,-1.614315505,0.851325288,0
2366,-3.392833852,-5.015583547,0.04614922,0
2367,11.42094409,-0.961518508,-0.131085236,0
2368,17.17816258,-14.81267263,0.828745208,1
2369,6.274380608,-0.374519575,0.46656561,0
2370,-14.09134328,7.414102957,-1.595968417,1
2371,-0.149733135,-1.722839322,-0.877687368,0
2372,0.233749653,-2.119941092,1.933086753,1
2373,0.875207014,-1.306325568,0.786667352,0
2374,-1.188400883,-2.874495168,0.882095174,0
2375,-1.534619476,1.263983456,-0.811856427,0
2376,4.926787012,1.745569447,1.014709016,1
2377,14.29186864,-11.44491883,2.191476795,1
2378,6.587404953,7.002589724,-0.077755671,0
2379,10.61005885,18.27337823,0.048611991,1
2380,1.319427803,5.881143671,0.184621572,0
2381,9.127977752,0.209502398,1.195561561,1
2382,-1.889135701,7.304613449,-0.438132854,0
2383,-3.531130271,3.96601166,-0.482606596,0
2384,7.268472989,20.41288999,-1.460226718,1
2385,-5.339188987,-7.385411892,0.265641147,0
2386,21.1183463,18.6025245,-0.794937624,1
2387,18.47751888,-5.553522151,1.767153169,1
2388,-1.624719092,2.386586938,0.059697813,0
2389,-4.047244042,-16.93662605,-1.418760764,1
2390,10.90944289,-1.903860181,-1.573814365,1
2391,7.346416486,-21.87396201,-1.832173478,1
2392,17.55473545,0.169099845,1.802292787,1
2393,5.916436644,-2.114360119,-0.533292585,0
2394,-4.683076073,0.174662814,-0.962307117,0
2395,7.088613527,-1.71461854,-0.252479249,0
2396,-11.67435888,18.73916281,0.770318623,1
2397,0.345008816,-5.263420986,0.107746754,0
2398,15.00111152,-6.700922705,0.932940029,1
2399,-5.047296093,0.969227454,0.08434541,0
2400,-5.357076714,1.515301833,0.070659089,0
2401,-6.040045638,-6.935086016,-0.494285364,1
2402,12.81966468,-12.63942849,0.915448528,1
2403,6.895463961,8.614950781,0.343869616,1
2404,-1.872904063,5.152266788,0.486635208,0
2405,-1.936978641,14.00529314,-2.028844034,1
2406,-2.595163402,3.878056834,0.706009797,0
2407,-0.007004013,6.023291036,0.921369499,0
2408,-0.468938863,-7.635799605,0.033690193,0
2409,12.39752362,18.67284188,0.097467742,1
2410,-19.45274355,-10.10192299,-2.090613499,1
2411,-2.062163601,-21.36718418,0.827381043,1
2412,-4.768873918,2.324019475,0.992861105,0
2413,-4.697493838,3.28821336,-0.212502978,0
2414,-4.06073554,-0.217144948,0.137096839,0
2415,-1.043372207,15.97358622,-1.592663403,1
2416,-4.406672347,-8.012986392,0.07474276,0
2417,-3.812110731,17.11601881,0.078196833,1
2418,1.763087221,-4.322873287,-0.486306421,0
2419,-5.708010779,5.532424016,2.056158236,1
2420,-3.391754618,-6.900433458,0.615643465,0
2421,1.767246087,5.188060641,-0.288793881,0
2422,-4.73347158,20.63849136,-0.483532072,1
2423,2.003300573,1.821861131,0.795371047,0
2424,10.4889125,-4.86115725,1.028671706,1
2425,7.639845424,7.695111565,0.458564248,1
2426,-3.364603691,-0.888340935,0.440717626,0
2427,-9.674255873,-0.298759335,0.078030893,0
2428,-7.214676123,-5.079023103,-0.007640619,0
2429,6.967332864,5.583516368,1.733912481,1
2430,-3.361426831,12.03215298,-1.013464144,1
2431,-4.300657738,1.710145877,-0.034363171,0
2432,-2.548852412,-9.335465062,0.552340254,0
2433,-1.044195741,-2.773695989,-0.190893827,0
2434,3.792689565,0.136493817,-1.018423102,0
2435,7.353368678,-4.876406098,0.446365328,0
2436,-9.251651729,-3.536431701,0.515730821,0
2437,-4.733581734,-14.53124652,-2.053517459,1
2438,-10.5320414,-2.446472483,-0.074959248,0
2439,-2.929108011,-10.15414623,-0.351197946,1
2440,-4.44826389,21.03068187,-1.837563497,1
2441,9.344511144,-1.535966649,-0.186096256,0
2442,14.86419874,19.56398606,-1.430507507,1
2443,20.17625255,-21.31333439,1.828613046,1
2444,0.771174659,-3.653516227,0.836029293,0
2445,2.206190556,3.967661677,-0.069162389,0
2446,-11.56444948,-19.24917008,-0.949088267,1
2447,2.261230858,-12.18729657,-0.4603446,1
2448,10.47676606,2.928775882,-0.407800992,1
2449,3.786949326,0.697383957,-0.106751614,0
2450,20.15170967,21.7403577,-0.360849037,1
2451,3.417928724,16.60413795,1.002042615,1
2452,-8.172880079,-1.445936732,-0.64116141,1
2453,5.383816957,-7.718422891,2.195852014,1
2454,21.6717757,6.020112836,1.907909505,1
2455,7.675489985,-1.756673448,0.29784106,0
2456,-5.800801208,0.784249388,0.340697798,0
2457,-10.60889856,5.628819652,-0.134786846,1
2458,7.576947144,4.361162825,-0.529173421,1
2459,-6.951820777,-10.38667559,-0.048972401,1
2460,-1.135655464,2.079979323,-0.380900946,0
2461,-13.54767276,18.00264693,-0.22346685,1
2462,-0.778623575,-3.577579357,-0.850597581,0
2463,-6.90120385,-2.638357254,0.236827688,0
2464,9.528156919,-3.076483333,-0.559485578,0
2465,-1.142539855,-0.621287223,-1.185672502,1
2466,-2.520182545,-8.565381812,-0.337921347,0
2467,3.249053365,-0.097376351,0.501297862,0
2468,9.24134795,-11.19075486,-1.770531844,1
2469,0.579533042,-5.340154926,-0.79095525,0
2470,2.011800307,8.347385867,-0.326781769,0
2471,6.053408214,6.875984527,-0.096989602,0
2472,2.94856592,-3.466694814,-0.648775157,0
2473,16.09639205,14.30425354,-0.556273431,1
2474,3.162192934,-8.708422249,0.335268052,0
2475,17.56598848,12.0011861,1.431733572,1
2476,1.652836472,-0.839294139,-1.063264971,1
2477,9.939577099,-9.552953178,0.24968648,1
2478,-0.488018018,-10.46576413,2.061527763,1
2479,1.119990762,-16.65985936,0.894956811,1
2480,7.80886544,-0.17418643,-0.640493742,1
2481,15.52344412,11.25817061,1.972423353,1
2482,8.643518551,1.194928237,0.564560382,1
2483,-6.007065612,-1.806718639,-1.442939852,1
2484,10.95531394,6.786050631,-1.671054566,1
2485,-6.237090732,7.664509484,0.44088942,1
2486,-7.456601025,-3.982972837,-1.39502395,1
2487,3.814856134,-4.70192319,0.414949304,0
2488,1.810455258,15.41428257,-0.245368927,1
2489,8.470672398,1.364146832,2.015883013,1
2490,-0.80196576,-6.354032877,0.115390579,0
2491,9.41083725,-7.925285516,1.779091074,1
2492,5.327236687,-21.47763605,1.352036468,1
2493,-2.036323276,3.475237749,1.009562332,0
2494,-9.542953897,4.708490017,-1.655189494,1
2495,-7.071190722,-4.130487514,0.079901538,0
2496,-2.247725531,-6.319597889,-0.405647666,0
2497,16.53706822,9.713489955,-0.022837182,1
2498,0.253281055,-4.408546902,0.654681762,0
2499,6.4316193,-12.91864224,-1.57728422,1
2500,-5.911381805,-1.08724054,-0.618941157,0
2501,13.47980009,-16.10501386,0.663442298,1
2502,-4.275897371,-1.418454964,-0.131997745,0
2503,-0.674189767,-7.141016698,0.907043919,1
2504,4.081744737,-7.399884502,0.586516721,0
2505,-0.506670595,2.868296161,0.321426344,0
2506,7.17641536,5.51404446,1.196741761,1
2507,-3.119805369,0.398502473,0.468808367,0
2508,-3.643092291,1.277472071,-0.497831124,0
2509,16.28515927,-12.47614875,-1.386153316,1
2510,-0.264290471,-2.839669439,0.914501066,0
2511,-4.618469219,-19.73736262,-0.595562991,1
2512,11.15104441,12.18120654,-0.737094056,1
2513,6.965896346,8.092616871,-0.306115583,1
2514,-10.70731021,7.856604044,2.058154954,1
2515,5.943214449,-0.239593153,0.310164511,0
